definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
5798911,579891,1,〈书fml.〉same as怨恨,yuànhèn,
5799911,579991,1,(～儿的,guài mú guài yàngr·de,
5801511,580151,1,(～的,qièshēngshēng·de,
5801711,580171,1,见see[惝怳],chǎnghuǎng,
5801811,580181,1,同same as‘憷场’,chùchǎng,
5801911,580191,1,同same as‘憷头’,chùtóu,
5803211,580321,1,same as必须,bìxū,
5807511,580751,1,same as‘恍惚’,huǎng·hū,
5809311,580931,1,见下。see below,,
5810111,581011,1,同same as‘恢弘’,huīhóng,
5810211,581021,1,same as宽宏,kuānghóng magnanimity,
5810312,581031,2,same as发扬,fāyáng carry on,
5813811,581381,1,same as‘恭维’,gōng·wei,
5815411,581541,1,same as恰如,qiàrú,
5818911,581891,1,(～的,èhěnhěn·de,
5822411,582241,1,同same as‘背时’,bèishí,
5822611,582261,1,同same as‘背理’,bèilǐ,
5823912,582391,2,same as悠闲,yōuxián,
5826311,582631,1,见see【提心吊胆】,tí xīn diào dǎn,
5827511,582751,1,same as吊桥,diàoqiáo,
5831911,583191,1,同same as‘悼词’,dàocí,
5835911,583591,1,同same as‘情愫’,qíngsù,
5838711,583871,1,same as惊慌,jīnghuāng,
5840311,584031,1,同same as‘惕厉’,tìlì,
5843111,584311,1,same as惠临,huìlín,
5843311,584331,1,same as惦记,diàn·jì,
5846611,584661,1,same as惩办,chéngbàn,
5847411,584741,1,same as惯窃,guànqiè,
5848411,584841,1,same as惯窃,guànqiè,
5850411,585041,1,〈书fml.〉same as惶恐,huángkǒng,
5851111,585111,1,same as惹是非,rě shì·fēi,
5851613,585161,3,见see【假惺惺】,jiǎxīng·xīng,
5854211,585421,1,〈书fml.〉同same as‘悯’,mǐn,
5856511,585651,1,〈书fml.〉同same as‘憩’,qì,
5856811,585681,1,〈书fml.〉同same as‘恪’(kè)。,,
5857411,585741,1,same as愚笨,yúbèn,
5857911,585791,1,same as愚昧,yúmèi,
5862611,586261,1,same as‘睖睁’,lèng·zheng,
5864411,586441,1,〈书fml.〉同same as‘诉’,sù,
5864711,586471,1,[慇懃](yīnqín)同same as‘殷勤’,yīnqín,
5865811,586581,1,(～的,huāng shǒu huāng jiǎo·de,
5866111,586611,1,〈书fml.〉同same as‘剽’,piāo,
5866211,586621,1,同same as‘剽悍’,piāohàn,
5866811,586681,1,〈书fml.〉同same as‘傲’,ào,
5866911,586691,1,见see【快件】,kuàijiàn,
5867411,586741,1,(～的,mànyōuyōu·de,
5867511,586751,1,～的,màn·mɑnyōuyōu·de,
5867611,586761,1,～的,màn·mɑn-tēngtēng·de,
5867911,586791,1,(～的,màntēngtēng·de,
5870611,587061,1,见see[憏],chàchì,
5870711,587071,1,〈书fml.〉同same as‘惠’,huì,
5872011,587201,1,〈书fml.〉同same as‘惨’,cǎn,
5873111,587311,1,见see[慇懃](yīnqín)。,,
5874111,587411,1,same as懒惰,lǎnduò,
5874511,587451,1,(～的,lǎnyāngyāng·de,
5874911,587491,1,同same as‘凛’,lǐn,
5876911,587691,1,(～儿,xìdānr,
5877511,587751,1,见see【南戏】,nánxì,
5877811,587781,1,(～儿,xìběnr,
5878011,587801,1,(～儿,xìfǎr,
5878211,587821,1,(～儿,xìbānr,
5878411,587841,1,(～儿,xìmǎr,
5878611,587861,1,same as戏弄,xìnòng,
5879011,587901,1,(～儿,xìcír,
5880211,588021,1,见see【杀身成仁】,shā shēn chéng rén,
5880311,588031,1,same as‘成分’,chéng·fèn,
5882611,588261,1,同same as‘承想’,chéngxiǎng,
5883111,588311,1,(～儿,chéngfāngr,
5884311,588431,1,见see【胸有成竹】,xiōng yǒu chéng zhú,
5886611,588661,1,same as禁忌,jìnjì,
5886811,588681,1,same as戒律,jièlǜ,
5887011,588701,1,见see【度牒】,dùdié,
5887411,588741,1,same as或者,huòzhě,
5888311,588831,1,战争中捉住的敌方人员;same as俘虏,fúlǔ,
5892712,589271,2,同same as‘’,gài,
5893111,589311,1,same as截,jié,
5894311,589431,1,见see【剖面】,pōumiàn,
5894911,589491,1,same as‘带孝’,dài∥xiào,
5895011,589501,1,(～儿,dài lǜmàor,
5896211,589621,1,〈方dial.〉same as户主,hùzhǔ,
5897711,589771,1,(～儿,fángtiěr,
5897911,589791,1,(～儿,fángyánr,
5898411,589841,1,same as房租,fángzū,
5900711,590071,1,见see[扊扅](yǎnyí)。,,
5900912,590091,2,同same as‘煽动’,shāndòng,
5901011,590101,1,(～儿,shànzhuìr,
5901311,590131,1,(～儿,shàngǔr,
5901812,590181,2,same as手头,shǒutóu,
5901813,590181,3,same as手头,shǒutóu,
5902811,590281,1,(～儿,shǒubāor,
5903712,590371,2,〈方dial.〉same as手绢,shǒujuàn,
5903911,590391,1,same as手下,shǒuxià,
5904012,590401,2,(～儿,shǒuxīnr,
5904511,590451,1,(～儿,shǒuchuōr,
5904611,590461,1,same as手艺,shǒuyì,
5904811,590481,1,same as手指,shǒuzhǐ,
5905111,590511,1,same as手车,shǒuchē,
5905812,590581,2,same as手册,shǒucè,
5906211,590621,1,〈方dial.〉同same as手掌,shǒuzhǎng,
5906212,590621,2,同same as‘手版’,shǒubǎn,
5906711,590671,1,same as手印,shǒuyìn,
5907312,590731,2,同same as‘手本’,shǒuběn,
5907811,590781,1,same as手段,shǒuduàn,
5908311,590831,1,(～儿,shǒujuànr,
5908611,590861,1,same as手腕子,shǒuwàn·zi,
5908612,590861,2,same as手段,shǒuduàn,
5910111,591011,1,(～儿,shǒubiānr,
5910411,591041,1,〈方dial.〉same as手镯,shǒuzhuó,
5911511,591151,1,〈书fml.〉same as才能,cáinéng,
5912511,591251,1,same as才华,cáihuá,
5913211,591321,1,(～儿,zhāduīr,
5913511,591351,1,〈方dial.〉同same as‘挓挲’,zhā·shā,
5913911,591391,1,〈方dial.〉(～儿,zhā∥huār,
5915411,591541,1,(～儿,pūliǎnr,
5916311,591631,1,same as‘爬灰’,pá∥huī,
5916411,591641,1,same as‘爬犁’,pá·li,
5917011,591701,1,(～儿,dǎ xiàshǒur,
5917311,591731,1,～儿,dǎ∥jiàr,
5918111,591811,1,same as‘打冷战’,dǎ lěng·zhan,
5918211,591821,1,(～儿,dǎ chūshǒur,
5918811,591881,1,～儿,dǎ∥qiānr,
5919611,591961,1,same as打鼾,dǎ∥hān,
5921511,592151,1,〈方dial.〉(～儿,dǎtóur,
5921512,592151,2,～儿,dǎ∥tóur,
5922911,592291,1,〈方dial.〉(～儿,dǎ∥lèngr,
5923711,592371,1,same as打秋风,dǎqiūfēng,
5924711,592471,1,见see【擂台】,lèitái,
5925212,592521,2,见see【枪替】,qiāngtì,
5925611,592561,1,(～儿,dǎhéngr,
5927611,592761,1,〈方dial.〉(～儿,dǎzhòur,
5927711,592771,1,～儿,dǎ∥yǎnr,
5928811,592881,1,(～儿,dǎbāor,
5929412,592941,2,(～儿,dǎ∥pǔr,
5930011,593001,1,(～儿,dǎzhuànr,
5930211,593021,1,见see【霸王鞭】,bàwángbiān,
5931711,593171,1,same as问讯,wènxùn,
5932311,593231,1,同same as‘打战’,dǎzhàn,
5932411,593241,1,～儿,dǎ∥shír,
5932711,593271,1,see【跳布扎】,tiào bùzhá,
5932811,593281,1,see【赶鸭子上架】,gǎn yā·zi shàng jià,
5934411,593441,1,〈书fml.〉same as托病,tuōbìng,
5935411,593541,1,同same as‘托词’,tuōcí,
5935811,593581,1,同same as‘捍’,hàn,
5935911,593591,1,同same as‘叉’(chā)②。,,
5936811,593681,1,(～儿,kòuyǎnr,
5938711,593871,1,同same as‘执著’,zhízhuó,
5941711,594171,1,〈方dial.〉same as扫帚,sào·zhou,
5944411,594441,1,见see【激浊扬清】,jī zhuó yáng qīng,
5947311,594731,1,same as扯后腿,chě hòutuǐ,
5947711,594771,1,(～儿,chě xiánpiānr,
5948211,594821,1,same as扳手,bān·shou,
5948511,594851,1,〈方dial.〉(～儿,bān∥běnr,
5948811,594881,1,same as‘扶箕’,fú∥jī,
5949713,594971,3,见see【朱槿】,zhūjǐn,
5950611,595061,1,same as扶箕,fú∥jī,
5954811,595481,1,same as承先启后,chéng xiān qǐ hòu,
5959511,595951,1,same as抄写,chāoxiě,
5960711,596071,1,～儿,chāo∥dàor,
5960712,596071,2,(～儿,chāodàor,
5961711,596171,1,same as把(bà)①。⇒把子bǎ·zi,,
5961722,596172,2,"〈量词classifier〉〈biaoqian>a)〈贬义derog.〉人一群、一帮叫一把子。{(of people) group; band;}b)一手抓起的数量,多用于长条形东西{handful; fistful (of long, narrow pieces)}:一～韭菜。{a bundle of chives;}c)用于某些抽象的事物{[for certain abstract ideas]}:加～劲儿。{make an extra effort}",,
5961724,596172,4,see【拜把子】,bài bǎ·zi,
5964011,596401,1,same as抑制,yìzhì,
5964811,596481,1,～儿,zhuā∥zhōur,
5965316,596531,6,(～儿,zhuā·nɑor,
5965317,596531,7,(～儿,zhuā·nɑor,
5966111,596611,1,same as‘髽髻’,zhuā·ji,
5966211,596621,1,same as‘髽鬏’,zhuā·jiu,
5967411,596741,1,same as投合,tóuhé,
5969411,596941,1,same as投胎,tóu∥tāi,
5976411,597641,1,～儿,zhé∥gānr,
5976511,597651,1,(～儿,zhéshànr,
5976911,597691,1,～儿,shé∥běnr,
5977911,597791,1,同same as‘折中’,zhézhōng,
5978611,597861,1,同same as‘拊掌’,fǔzhǎng,
5978811,597881,1,same as抚摩,fǔmó,
5979211,597921,1,见see【反躬自问】,fǎn gōng zì wèn,
5980812,598081,2,同same as‘团’,tuán,
5980911,598091,1,same as‘团弄’,tuán·nong,
5981011,598101,1,same as抠搜,kōu·sou,
5981111,598111,1,same as抠,kōu,
5981411,598141,1,～儿,qiǎng∥xiānr,
5985111,598511,1,same as护身符,hùshēnfú,
5985811,598581,1,same as保驾,bǎo∥jià,
5987613,598761,3,same as报单,bàodān,
5987711,598771,1,same as报道,bàodào,
5989111,598911,1,same as报单,bàodān,
5990811,599081,1,same as抨击,pēngjī,
5993011,599301,1,same as斗篷,dǒu·peng,
5994111,599411,1,〈方dial.〉same as抬肩,tái·jian,
5998011,599801,1,same as‘磨不开’,mò·bu kāi,
5998411,599841,1,same as‘磨得开’,mò·de kāi,
5998711,599871,1,同same as‘抹杀’,mǒshā,
5999111,599911,1,～儿,mǒ∥língr,
5999611,599961,1,same as‘压宝’,yā∥bǎo,
6000412,600041,2,same as押运,yāyùn,
6000511,600051,1,same as‘压队’,yā∥duì,
6001111,600111,1,same as抽搭,chōu·dɑ,
6001211,600121,1,same as抽搭,chōu·dɑ,
6001311,600131,1,same as抽丁,chōu∥dīng,
6001611,600161,1,～儿,chōu gōng·fur,
6001911,600191,1,same as抽搐,chōuchù,
6002111,600211,1,〈方dial.〉same as抽屉,chōu·ti,
6002411,600241,1,same as抽查,chōuchá,
6003312,600331,2,(～儿,chōu∥jīnr,
6003411,600341,1,～儿,chōu∥qiānr,
6003611,600361,1,同same as‘绎’(chōuyì)。,,
6004711,600471,1,same as抽空,chōu∥kòng,
6006211,600621,1,～儿,dān∥míngr,
6006811,600681,1,same as‘耽搁’,dān·ge,
6008211,600821,1,same as拆除,chāichú,
6009512,600951,2,same as拉夫,lā∥fū,
6010011,601001,1,same as拔丝,básī,
6011211,601121,1,same as拉洋片,lā yángpiān,
6012511,601251,1,same as拉,lā,
6014111,601411,1,～儿,lā∥jiǎor,
6014411,601441,1,～儿,lā∥gōur,
6014511,601451,1,(～儿,lāliànr,
6014611,601461,1,(～儿,lāsuǒr,
6016411,601641,1,same as拍,pāi,
6017613,601761,3,same as拐,guǎi,
6018011,601801,1,(～儿,guǎibàngr,
6019911,601991,1,same as海拔,hǎibá,
6020211,602021,1,same as拔腿,bá∥tuǐ,
6020911,602091,1,〈书fml.〉同same as‘拖’,tuō,
6021211,602121,1,〈书fml.〉same as拖延,tuōyán,
6021311,602131,1,same as拖把,tuōbǎ,
6022311,602231,1,〈方dial.〉same as拖把,tuōbǎ,
6022711,602271,1,same as拖轮,tuōlún,
6023911,602391,1,same as拘禁,jūjìn,
6026411,602641,1,same as招亲,zhāo∥qīn,
6027211,602721,1,same as招安,zhāo'ān,
6027611,602761,1,同same as‘着数’,zhāoshù,
6030311,603031,1,same as拜堂,bài∥táng,
6032111,603211,1,same as拜见,bàijiàn,
6033111,603311,1,～儿,nǐ∥gǎor,
6033312,603331,2,same as草拟,cǎonǐ,
6036813,603681,3,〈量词classifier〉同same as‘拨’,bō,
6037011,603701,1,same as拨,bō,
6037211,603721,1,～儿,bō·lɑnggǔr,
6039311,603931,1,〈方dial.〉(～儿,gǒng∥huǒr,
6041911,604191,1,same as拼命,pīn∥mìng,
6042211,604221,1,(～儿,pīnpánr,
6042811,604281,1,same as拾,shí,
6044611,604461,1,见see【那摩温】,nàmówēn,
6047311,604731,1,～儿,guà∥míngr,
6047711,604771,1,(～儿,guàpíngr,
6048911,604891,1,〈方dial.〉(～儿,guà∥qìr,
6049011,604901,1,same as挂一漏万,guà yī lòu wàn,
6049111,604911,1,〈方dial.〉(～儿,guàhuǒr,
6049212,604921,2,(～儿,guà∥páir,
6050511,605051,1,(～儿,guàzhóur,
6051211,605121,1,(～儿,guàlíngr,
6052411,605241,1,(～儿,zhǐyìnr,
6052511,605251,1,(～儿,zhǐmíngr,
6055611,605561,1,见see【指桑骂槐】,zhǐ sāng mà huái,
6056211,605621,1,same as抑制,yìzhì,
6056411,605641,1,same as抑制,yìzhì,
6057311,605731,1,(～儿,ànniǔr,
6057411,605741,1,用手按的键;same as键,jiàn,
6057511,605751,1,同same as‘案验’,ànyàn,
6057611,605761,1,(～儿,kuàbāor,
6057711,605771,1,(～儿,kuàdǒur,
6058411,605841,1,～儿,tiǎo∥tóur,
6058711,605871,1,same as挑选,tiāoxuǎn,
6059211,605921,1,(～儿,tiǎohuār,
6060111,606011,1,见see【剜肉医疮】,wān ròu yī chuāng,
6062012,606201,2,同same as‘矫’(jiǎo)①。,,
6063111,606311,1,same as挥舞,huīwǔ,
6064311,606431,1,(～儿,āijiār,
6064811,606481,1,(～儿,āiménr,
6065211,606521,1,same as挪借,nuójiè,
6066111,606611,1,见see【发聋振聩】,fā lóng zhèn kuì,
6068811,606881,1,same as捆,kǔn,
6069211,606921,1,(～儿,zhuōduìr,
6070211,607021,1,～儿,shāo∥jiǎor,
6070411,607041,1,〈方dial.〉same as马褡子,mǎdā·zi,
6072911,607291,1,～儿,lāo∥běnr,
6073412,607341,2,same as损失,sǔnshī,
6076611,607661,1,same as‘倒腾’,dǎo·teng,
6077111,607711,1,〈书fml.〉同same as‘擒’,qín,
6077611,607761,1,～儿,pěng∥juér,
6078411,607841,1,〈书fml.〉同same as‘总’,zǒng,
6081311,608131,1,～儿,diàobāor,
6091211,609121,1,(～儿,tàn tóu tàn nǎor,
6093211,609321,1,same as探问,tànwèn,
6096711,609671,1,见see【物镜】,wùjìng,
6097211,609721,1,见see【目镜】,mùjìng,
6098712,609871,2,〈zhuan>new sense]〈比喻fig.〉两种事物彼此衔接起来{link; hook up; couple up two matters}:与世界经济～。{integrate with the world economy},,
6099111,609911,1,see【顶牛儿】,dǐng∥niúr,
6099911,609991,1,same as推选,tuīxuǎn,
6100212,610021,2,same as推翻,tuī∥fān,
6101711,610171,1,same as推测,tuīcè,
6101811,610181,1,same as推迟,tuīchí,
6102011,610201,1,same as推测,tuīcè,
6102311,610231,1,见see【按摩】,ànmó,
6103611,610361,1,same as推卸,tuīxiè,
6107311,610731,1,[掱手](páshǒu)同same as‘扒手’,páshǒu,
6108411,610841,1,〈书fml.〉同same as‘研’(yán)。,,
6108711,610871,1,same as揉,róu,
6108911,610891,1,同same as‘塞’(sāi)①。,,
6110611,611061,1,〈方fml.〉same as提,tí,
6110811,611081,1,same as提讯,tíxùn,
6111011,611101,1,～儿,tí∥chéngr,
6111511,611151,1,(～儿,tíliángr,
6112411,611241,1,(～儿,tílánr,
6112711,611271,1,(～儿,tíhuār,
6114111,611411,1,same as插嘴,chā∥zuǐ,
6114611,611461,1,(～儿,chāpíngr,
6117012,611701,2,same as插头,chātóu,
6118411,611841,1,same as揣摩,chuǎimó,
6119611,611961,1,～儿,jiē∥dǐr,
6120211,612021,1,～儿,jiē∥duǎnr,
6122111,612211,1,(～儿,lǎnzǒngr,
6122311,612231,1,～儿,lǎn∥huór,
6124611,612461,1,同same as‘构’,gòu,
6124711,612471,1,同same as‘构陷’,gòuxiàn,
6126111,612611,1,(～儿,cuōbǎnr,
6126711,612671,1,same as搜刮,sōuguā,
6128111,612811,1,同same as‘缙绅’,jìnshēn,
6128211,612821,1,〈书fml.〉同same as‘扼’,è,
6129911,612991,1,～儿,dā∥bànr,
6130111,613011,1,～儿,dā·tour,
6131011,613101,1,〈方dial.〉same as搭腰,dā·yɑo,
6131711,613171,1,same as‘搭讪’,dā·shàn,
6132011,613201,1,[搳拳](huá∥quán)同same as‘划拳’,huá∥quán,
6132211,613221,1,〈书fml.〉有二心;same as离心,líxīn,
6134612,613461,2,same as摆布,bǎi·bu,
6135521,613552,1,(～儿,bǎi·sher,
6136212,613621,2,same as摇摆,yáobǎi,
6138311,613831,1,(～儿,yáochēr,
6139211,613921,1,same as摊,tān,
6143111,614311,1,见see【肩摩毂击】,jiān mó gǔ jī,
6143511,614351,1,[摴蒱](chūpú)同same as‘樗蒲’,chūpú,
6143711,614371,1,～儿,mō∥tóur,
6144111,614411,1,同same as‘模仿’(mófǎng)。,,
6144511,614451,1,同same as‘模拟’(mónǐ)。,,
6145211,614521,1,(～儿,liàodìr,
6145611,614561,1,〈方dial.〉same as摔跤,shuāi∥jiāo,
6147111,614711,1,～儿,sā∥jiāor,
6148311,614831,1,(～儿,sā jiǔfēngr,
6148711,614871,1,～儿,sī∥piàor,
6149111,614911,1,same as撞,zhuàng,
6150411,615041,1,同same as‘撤销’,chèxiāo,
6151211,615121,1,同same as‘缭乱’,liáoluàn,
6152711,615271,1,见see【四呼】,sìhū,
6153811,615381,1,same as撺掇,cuān·duo,
6157411,615741,1,same as擦,cā,
6158111,615811,1,〈书fml.〉同same as‘掷’,zhì,
6158911,615891,1,同same as‘攀缘’,pānyuán,
6160711,616071,1,same as攒聚,cuánjù,
6163211,616321,1,同same as‘肢解’,zhījiě,
6163711,616371,1,same as收购,shōugòu,
6163811,616381,1,同same as‘收服’,shōufú,
6167211,616721,1,(～儿,shōutiáor,
6167512,616751,2,〈方dial.〉same as收工,shōu∥gōng,
6168111,616811,1,(～儿,shōupánr,
6168911,616891,1,same as收看,shōukàn,
6169711,616971,1,same as改行,gǎi∥háng,
6170511,617051,1,same as改口,gǎi∥kǒu,
6171711,617171,1,same as改天,gǎitiān,
6172111,617211,1,～儿,gǎi∥yàngr,
6179411,617941,1,～儿,fàng∥yàngr,
6181111,618111,1,～儿,fàng∥pánr,
6182311,618231,1,见see【纵虎归山】,zòng hǔ guī shān,
6182811,618281,1,same as放债,fàng∥zhài,
6188611,618861,1,same as故乡,gùxiāng,
6188713,618871,3,same as故乡,gùxiāng,
6188811,618881,1,same as故乡,gùxiāng,
6192411,619241,1,见see【东施效颦】,Dōngshī xiàopín,
6202011,620201,1,(～儿,jiàoménr,
6202311,620231,1,〈书fml.〉同same as‘夺’,duó,
6204211,620421,1,〈方dial.〉same as敢情,gǎn·qing,
6209611,620961,1,same as数不着,shǔ·bu zháo,
6210611,621061,1,〈方dial.〉same as数落,shǔ·luo,
6211211,621121,1,same as数得着,shǔ·de zháo,
6211611,621161,1,(～儿,shùzhūr,
6211811,621181,1,same as数字,shùzì,
6213211,621321,1,same as敲,qiāo,
6216511,621651,1,同same as‘敷衍’,fūyǎn,
6217111,621711,1,(～儿,wénchǒur,
6222511,622251,1,(～的,wénzhōuzhōu·de,
6223211,622321,1,same as文学语言,wénxué yǔyán,
6223611,622361,1,同same as‘文辞’,wéncí,
6226711,622671,1,[斒斓](bānlán)同same as‘斑斓’,bānlán,
6226811,622681,1,〈方dial.〉same as斗嘴,dòu∥zuǐ,
6227511,622751,1,(～儿,dǒufāngr,
6228411,622841,1,(～儿,dòuyǎnr,
6231011,623101,1,same as斜视,xiéshì,
6231012,623101,2,(～儿,xiéyǎnr,
6231013,623101,3,(～儿,xiéyǎnr,
6231112,623111,2,(～儿,xiéwénr,
6233711,623371,1,same as斧子,fǔ·zi,
6234411,623441,1,见see【剁斧石】,duòfǔshí,
6237811,623781,1,见see【断编残简】,duàn biān cán jiǎn,
6238811,623881,1,～儿,duàn∥dùnr,
6245311,624531,1,same as药方,yàofāng,
6246011,624601,1,same as方才,fāngcái,
6246111,624611,1,same as方材,fāngcái,
6249011,624901,1,同same as‘呜呼’,wūhū,
6250612,625061,2,同same as‘游’,yóu,
6251511,625151,1,同same as‘彷徨’,pánghuáng,
6252211,625221,1,(～儿,pángménr,
6252311,625231,1,见see【左道旁门】,zuǒ dào páng mén,
6252612,625261,2,同same as‘旗’,qí,
6253211,625321,1,same as旅馆,lǚguǎn,
6253711,625371,1,〈书fml.〉same as旅馆,lǚguǎn,
6255011,625501,1,(～儿,xuánwōr,
6260411,626041,1,same as未可厚非,wèi kě hòu fēi,
6260911,626091,1,(～儿,wúmíngtiěr,
6262811,626281,1,same as无奈,wúnài,
6263211,626321,1,同same as‘毋宁’,wúnìng,
6264111,626411,1,同same as‘毋庸’,wúyōng,
6270111,627011,1,〈书fml.〉same as无从,wúcóng,
6271611,627161,1,见see【巧妇难为无米之炊】,qiǎo fù nán wéi wú mǐ zhī chuī,
6275411,627541,1,同same as‘无须’,wúxū,
6276711,627671,1,见see【夜以继日】,yè yǐ jì rì,
6276811,627681,1,同same as‘日圆’,rìyuán,
6278111,627811,1,same as日子,rì·zi,
6279411,627941,1,same as日子,rì·zi,
6281511,628151,1,(～儿,dànjuér,
6282411,628241,1,same as农历,nónglì,
6287411,628741,1,〈方dial.〉same as早晨,zǎo·chen,
6288411,628841,1,same as旱田,hàntián,
6289811,628981,1,〈方dial.〉(～儿,hàndàor,
6290311,629031,1,〈方dial.〉same as时常,shícháng,
6290411,629041,1,same as时代,shídài,
