rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
5216,1,谗,chán,,,动,说别人的坏话,谗害
5216,2,谗,chán,,,名,诽谤离间的话,进谗｜信谗
5217,1,庖,páo,,,名,〈文〉 做饭的地方 庖 厨 厨师 越俎代 庖 | 良 庖,
5218,1,羿,yì,,,名,人名。传说是夏代有穷国的君主，擅长射箭,
5218,2,羿,yì,,,名,姓,
5219,1,啐,cuì,,,动,使劲 儿 吐出来 啐 了一口痰 向人吐唾沫或发出吐唾沫的声音，表示鄙视或愤怒 再胡说，就 啐 你,
5221,1,弭,mǐ,,,动,〈文〉平息；消除,风弭雨停｜弭乱｜消弭
5221,2,弭,mǐ,,,名,姓,
5222,1,绀,gàn,,,形,形容颜色黑里透红,绀青｜绀紫
5223,1,稔,rěn,,,形,〈文〉 谷物成熟 年登岁 稔 指一年 五 稔 熟悉 熟 稔 | 稔 知 ,
5224,1,痱,fèi,,,名,痱子,
5225,1,艄,shāo,,,名,船尾,船艄
5225,2,艄,shāo,,,名,舵,掌艄
5226,1,赆,jìn,,,名,〈文〉 赠送给即将远行的人的礼物,赆仪｜致赆
5227,1,郜,gào,,,名,姓,
5228,1,闱,wéi,,,名,〈文〉宫中的小门；宫门,
5228,2,闱,wéi,,,名,古代指后妃的居室；也指妇女居室,宫闱｜房闱
5228,3,闱,wéi,,,名,指科举时代的考场,春闱｜入闱｜闱墨
5229,1,饩,xì,,,名,〈文〉 作为赠物的粮食；泛指粮食、饲料 饩 食 | 马 饩 赠送 饩 赉（lài） 活的牲畜,
5230,1,鹗,è,,,名,鸟，爪锐利，性凶猛，捕食鱼类。属国家保护动物。通称鱼鹰,
5231,1,笥,sì,,,名,古代盛饭食或衣物的方形竹器,
5232,1,谰,lán,,,动,抵赖；诬赖,谰言
5233,1,奘,zàng,,,形,〈文〉壮大。多用于人名，如唐代高僧玄奘,
5233,2,奘,zàng,,,形,〈口〉说话粗鲁，态度生硬,这人说话特奘
5234,1,苌,cháng,,,名,苌楚 chángchǔ 古书上指猕猴桃一类植物,
5234,2,苌,cháng,,,名,姓,
5236,1,肓,huāng,,,名,我国古代医学指心脏和膈膜之间的部分，认为是药力达不到的地方,病入膏肓
5236,2,肓,huāng,,,名,姓,
5237,1,潢,huáng,,,名,〈文〉 积水的地方,潢池（池塘）
5237,2,潢,huáng,,,动,古代指用黄檗汁染纸（可防蛀）,装潢
5238,1,蚴,yòu,,,名,泛指绦虫、血吸虫、线虫等的幼体。有毛蚴、尾蚴、胞蚴等,
5240,1,羸,léi,,,形,〈文〉瘦；弱,羸弱｜羸顿
5240,2,羸,léi,,,名,姓,
5241,1,耆,qí,,,形,〈文〉 六十岁以上的（人）,耆老｜耆年
5242,1,碶,qì,,,名,石头砌的拦水闸（多用于地名）,大碶头（在浙江）。
5244,1,铯,sè,,,名,金属元素，符号 Cs。银白色，质软，化学性质极活泼，遇水发生爆炸，在光照下易放出电子。用于制造原子钟、光电管和作宇宙飞行器的燃料,
5246,1,鸸,ér,鸸鹋,érmiáo,名,鸟，像鸵鸟而较小，腿长，爪有三趾，两翼退化，善走，不善飞。以吃植物叶、果为主。原产澳大利亚,
5249,1,楦,xuàn,,,名,楦子,鞋楦｜帽楦
5249,2,楦,xuàn,,,动,用楦子把鞋帽的中空部分填实、撑大,新鞋穿着太紧，要楦一楦。
5249,3,楦,xuàn,,,动,用东西把物体内部填实或撑大,用芦花楦枕头｜把口袋楦满
5250,1,峁,mǎo,,,名,我国西北地区一种顶部浑圆、坡面陡峭的黄土丘陵；泛指小山包,
5251,1,磴,dèng,,,名,〈文〉山路的石级；泛指石头台阶,
5251,2,磴,dèng,,,量,用于台阶、楼梯或梯子,七磴台阶｜这梯子只有十磴
5252,1,稂,láng,,,名,〈文〉一种对禾苗有害的杂草,稂莠
5252,2,稂,láng,,,名,姓,
5253,1,啖,dàn,,,动,吃,日啖荔枝三百颗
5253,2,啖,dàn,,,动,给人或动物吃；喂,以枣啖之｜啖虎狼以肉
5253,3,啖,dàn,,,动,用利益引诱或收买,啖以重金
5254,1,嫚,màn,,,动,〈文〉 瞧不起；不尊重,嫚易（轻视，侮辱）。
5254,2,嫚,mān,,,名,某些地区指女孩子,
5255,1,邽,guī,,,名,姓,
5256,1,翳,yì,,,动,〈文〉遮盖,林木阴翳｜翳障
5256,2,翳,yì,,,名,长在眼角膜上障蔽视线的白斑,白翳｜翳子
5256,3,翳,yì,,,名,〈文〉起遮蔽作用的东西,云翳
5258,1,苜,mù,苜蓿,mùxu,名,一年或多年生草本植物，叶子互生，花黄色或紫色，结荚果。是重要的牧草和绿肥,
5260,1,丕,pī,,,形,〈文〉 大,
5261,1,栎,lì,,,名,栎树，落叶乔木，叶子披针形或倒卵形，坚果卵形，脱涩后可以做饲料。木材坚而重，可作器具、枕木等用材。品种很多，如麻栎、白栎等。通称橡,
5261,2,栎,yuè,栎阳,yuèyáng,名,古地名，在今陕西临潼北,
5263,1,屺,qǐ,,,名,〈文〉 没有草木的山,
5264,1,忾,kài,,,动,愤恨,同仇敌忾
5267,1,觥,gōng,,,名,古代饮酒用的器皿，多用兽角制成，后来也有用青铜或木制的,觥爵｜觥筹交错
5269,1,颉,xié,,,动,〈文〉鸟向上飞,
5269,2,颉,xié,,,名,姓,
5270,1,砗,chē,砗磲,chēqú,名,一种大型贝类。长可达1米，介壳略呈三角形，肉可以吃。生活在热带海底,
5270,2,砗,chē,砗磲,chēqú,名,一种比玉稍次的美石，形状像蚌，有纹理,
5271,1,甾,zāi,,,名,有机化合物的一类，广泛存在于动植物体内。胆固醇和许多激素都属于甾族化合物。在医药上应用很广,
5273,1,篑,kuì,,,名,盛土的竹器,功亏一篑
5276,1,氐,dī,,,名,我国古代民族，殷、周至南北朝时分布在今陕西、甘肃、四川一带，东晋时曾建立前秦和后凉,
5276,2,氐,dī,,,名,星宿名，二十八宿之一,
5280,1,螗,táng,,,名,古书上指一种形体较小的蝉。背青绿色，鸣声清亮,
5281,1,嗵,tōng,,,拟声,模拟物体撞击、心跳等的声音,青蛙嗵的一声跳进水里｜敲起鼓来嗵嗵响｜紧张得心嗵嗵地跳。
5283,1,仞,rèn,,,量,"古代长度单位,8尺或7尺为1仞",万仞高山
5284,1,鲦,tiáo,,,名,䱗（cān）鲦的古称,
5286,1,绗,háng,,,动,用针线把衣、被的面子和里子以及其中的棉絮等稀疏地缝缀在一起，使不分离滑动,绗被子
5288,1,谩,mán,,,动,〈文〉 隐瞒真相；蒙蔽,欺谩｜谩天谩地（比喻欺上瞒下）。
5288,2,谩,màn,,,动,对人傲慢无礼,谩骂
5289,1,蘖,niè,,,名,树木被砍伐后，重新生出的新芽,
5289,2,蘖,niè,,,名,泛指植株从茎的基部孳生出的分枝,分蘖｜蘖枝
5290,1,糈,xǔ,,,名,〈文〉 祭神用的精米 粮食；粮饷,
5292,1,讫,qì,,,动,停止；截止,起讫
5292,2,讫,qì,,,动,完毕；终了,收讫｜验讫
5295,1,蓊,wěng,,,形,〈文〉 （草木）茂盛,蓊郁｜蓊勃
5296,1,绔,kù,,,名,〈文〉 裤子。现只用于“纨绔”,
5297,1,橦,tóng,,,名,古代指一种树，花可以织布。一说即木本棉花,
5299,1,菏,hé,菏泽,hézé,名,地名，在山东,
5303,1,兖,yǎn,,,名,兖州，地名，在山东,
5304,1,躜,zuān,,,动,胡乱走动,躜上躜下｜上下躜动
5305,1,狍,páo,,,名,鹿的一种。颈长尾短，雄的有角。冬天毛长，棕褐色；夏天毛短，栗红色。喜食青草、野果和野菌等。通称狍子,
5307,1,牮,jiàn,,,动,支撑倾斜的房屋，使平正,牮墙｜打牮拨正（房屋倾斜，用柱子支起使正）。
5307,2,牮,jiàn,,,动,用土石挡水,
5309,1,裰,duō,,,动,缝补（破衣）,补裰
5311,1,妗,jìn,妗子,jìnzi,名,某些地区称舅母,
5311,2,妗,jìn,妗子,jìnzi,名,妻兄、妻弟的妻子,大妗子｜小妗子
5312,1,秫,shú,,,名,黏高粱；泛指高粱,秫米｜秫秸
5313,1,蓖,bì,蓖麻,bìmá,名,一年或多年生草本植物，圆茎中空，叶大，呈掌状分裂。种子叫蓖麻籽，榨的油叫蓖麻油，可以做工业润滑油，也可以做药材；茎的韧皮纤维可以制绳索和造纸；根、茎、叶、种子都可以做药材,
5314,1,庳,bì,,,形,〈文〉 （房屋）矮小 宫室卑 庳 低；低洼 崇 庳 （高低） | 庳 湿,
5315,1,醍,tí,,,,见下。 醍醐 醍醐灌顶,
5317,1,舳,zhú,,,名,〈文〉 船尾,舳舻千里（舻：船头）。
5318,1,蜾,guǒ,蜾蠃,guǒluǒ,名,蜾蠃蜂。昆虫，常在竹筒或泥墙洞中做窝，捕捉螟蛉等昆虫的幼虫放在窝里并将卵产在它们的身体里，卵孵化后，又把螟蛉当作幼虫的食物,
5319,1,鳔,biào,,,名,鱼类体内可以胀缩的囊状器官。内部充有气体，收缩时鱼下沉，膨胀时鱼上浮。有调节身体密度或在缺氧时辅助呼吸的作用。可供食用或制鳔胶,
5319,2,鳔,biào,,,名,鳔胶,鱼鳔｜猪皮鳔
5320,1,琬,wǎn,,,名,〈文〉 一种圭，上端浑圆，没有棱角,
5322,1,嘡,tāng,,,拟声,模拟敲锣、撞钟等的声音,街上传来一阵嘡嘡嘡的锣声｜嘡啷
5323,1,焐,wù,,,动,把凉的东西紧靠热的东西，使变暖,用热水袋焐被窝儿｜焐焐手
5326,1,刎,wěn,,,动,用刀割（颈部）,自刎｜刎颈之交
5327,1,獬,xiè,獬豸,xièzhì,名,古代传说中的独角异兽，能辨别是非，见人争斗就用角顶非正义的一方,
5328,1,袈,jiā,袈裟,jiāshā,名,僧人披的法衣，用各色布片拼缀而成。布片最初是不规则形状，后来改为长方形,
5330,1,琥,hǔ,琥珀,hǔpò,名,古代松柏树脂的化石，淡黄色、褐色或红褐色的透明体。可用来制漆或做装饰品，也可以做药材,
5332,1,鼍,tuó,,,名,爬行动物，鳄鱼的一种。体长两米多，背、尾均有角质鳞；背部暗褐色，带黄斑和黄条，腹部灰色。穴居池沼底部，以鱼、螺、蛙、小鸟、鼠类为食，冬日蛰居穴中。分布于长江下游，属国家保护动物,
5333,1,诮,qiào,,,动,〈文〉 责备；谴责 诮 让 讥讽；嘲讽 诮 骂,
5335,1,骢,cōng,,,名,〈文〉 青色与白色夹杂的马,
5337,1,诔,lěi,,,动,〈文〉 叙述死者功德，表示哀悼并评定谥号（多用于上对下） 诔 德 | 诔 谥 叙述死者生平事迹表示哀悼的文章 诔 文 | 诔 辞,
5339,1,葶,tíng,葶苈,tínglì,名,一年生草本植物，全株有星状毛。叶对生，椭圆形。三月开小黄花，四月结籽，盛夏枯死。种子扁小如黍粒,
5340,1,恝,jiá,,,形,〈文〉 不放在心里；不动心,恝然置之
5342,1,诖,guà,,,动,〈文〉 牵累；连累,诖误
5343,1,箅,bì,箅子,bìzi,名,一种有孔眼或空隙的器具，用来隔离物品使不致落下，并能通气、漏水,竹箅子｜炉箅子
5344,1,芗,xiāng,,,形,〈文〉香,芬芗
5344,2,芗,xiāng,,,名,古书上指可以调味的香草,
5346,1,盍,hé,,,副,〈文〉 用于动词前表示反问或疑问，相当于“何不”,盍尝问焉?（为什么不试着问问他呢?）
5349,1,鸨,bǎo,,,名,鸟，像雁而略大，体长可达1米，背部有黄褐色和黑色斑纹，腹部近白色。不善飞而善奔驰，能涉水，常群栖在草原地带。属国家保护动物,
5349,2,鸨,bǎo,,,名,旧指老妓女或妓院的女老板（古人认为鸨是淫鸟）,鸨母
5350,1,诤,zhèng,,,动,直率地规劝,诤友｜诤言
5351,1,掭,tiàn,,,动,把毛笔蘸墨汁后在砚台上整理均匀,
5353,1,盦,ān,,,名,古代一种带盖的盛食物的器皿,
5354,1,矬,cuó,,,形,〈口〉 矮小 长得又胖又 矬 | 找个 矬 点 儿 的凳子 身子往下缩；向下降 身子往下一 矬 就钻过去了,
5355,1,柢,dǐ,,,名,〈文〉 树的主根；泛指树根,根柢｜根深柢固
5357,1,饔,yōng,,,名,〈文〉 熟的食物；特指熟肉 早饭 饔 飧不继,
5358,1,伋,jí,,,,用于人名。孔伋，字子思，孔子的孙子,
5359,1,冱,hù,,,动,〈文〉 冻结；凝固 冱 寒 | 冱 凝 闭塞①,
5360,1,桴,fú,,,名,〈文〉 鼓槌,桴鼓相应
5361,1,臁,lián,,,名,小腿的两侧,臁骨｜臁疮
5362,1,潋,liàn,潋滟,liànyàn,,形容水波荡漾的样子,湖光潋滟
5363,1,璆,qiú,,,名,〈文〉 美玉,
5364,1,椋,liáng,,,名,树名，叶似柿叶，果实圆形，木质坚硬。俗称灯台树,
5366,1,僮,tóng,,,名,〈文〉 指未成年的奴仆；泛指奴仆,
5366,2,僮,zhuàng,,,,壮族的“壮”字旧作“僮”,
5367,1,馔,zhuàn,,,名,〈文〉 饭菜,肴馔｜盛（shèng）馔。
5368,1,沤,òu,,,动,物体经长时间浸泡或密集堆积而变质,汗水把衣服沤烂了｜囤里的粮食全给沤了｜沤粪
5369,1,葚,shèn,,,名,桑树的果穗。成熟时黑紫色或白色，有甜味，可以食用,
5370,1,崤,xiáo,,,名,崤山，山名，在河南,
5371,1,哂,shěn,,,动,〈文〉 微笑 聊博一 哂 | 哂 存 | 哂 纳 讥笑 哂 笑,
5372,1,庹,tuǒ,,,量,"成年人两臂左右平伸时，从一只手的中指端到另一只手的中指端的长度,1庹约合5市尺",
5372,2,庹,tuǒ,,,名,姓,
5373,1,汆,cuān,,,动,烹调方法，把易熟的食物放到开水锅里稍煮一下,汆丸子｜汆白肉
5373,2,汆,cuān,,,名,〈口〉汆子,
5373,3,汆,cuān,,,动,〈口〉用汆子烧（水）,汆了一汆子水
5374,1,嚯,huò,,,叹,表示惊讶或赞叹,嚯，你们来得真早哇!｜嚯，长这么高了!
5374,2,嚯,huò,,,拟声,模拟笑声,嚯嚯地笑了起来
5376,1,噫,yī,,,叹,〈文〉 表示悲叹伤感，相当于“唉”,噫，天丧予（老天爷要毁灭我啦）!
5378,1,钹,bó,,,名,铜制打击乐器，两个圆片为一副，中间凸起成半球状，正中有孔，可以穿绸布条供手持，两片相击发声,
5382,1,擢,zhuó,,,动,拔,擢发难数
5382,2,擢,zhuó,,,动,选拔,擢升｜擢用
5383,1,酩,mǐng,酩酊,mǐngdǐng,形,形容大醉,酩酊大醉
5384,1,獐,zhāng,,,名,獐子,獐头鼠目
5385,1,愆,qiān,,,动,〈文〉 超过；耽误（时间） 愆 期 罪过；错误 愆 尤 | 罪 愆 | 前 愆,
5387,1,悭,qiān,,,形,〈文〉 吝啬 悭 吝 减省；缺少 缘 悭 一面（缺少见一面的机缘） ,
5390,1,衾,qīn,,,名,〈文〉 被子；特指入殓时盖尸体的单被,罗衾不耐五更寒｜衾枕｜衣衾棺椁
5391,1,蝮,fù,蝮蛇,fùshé,名,毒蛇，体长60—90厘米，头三角形，灰褐色，有斑纹。生活在平原及低山区，捕食蛙、鸟、鼠等,
5392,1,绶,shòu,,,名,一种用来系官印或勋章等的彩色丝带,印绶｜绶带
5393,1,瓒,zàn,,,名,古代祭礼所用的一种多以玉做柄的酒勺,
5394,1,瓠,hù,,,名,瓠瓜,
5395,1,锝,dé,,,名,金属元素，符号 Tc。银灰色，有放射性，由人工核反应获得。用作原子反应堆中的抗腐蚀覆盖材料或超导磁体材料，也用于医疗诊断,
5396,1,噌,cēng,,,拟声,模拟快速行动或摩擦的声音,他噌地从椅子上跳了起来｜汽车噌地一下从墙角擦过。
5396,2,噌,chēng,噌吰,chēnghóng,,模拟钟鼓的声音,
5397,1,胍,guā,,,名,有机化合物，无色结晶体，水解后成尿素，是制药工业的重要原料,
5398,1,錾,zàn,,,名,雕凿金属或石头的工具,錾子｜錾刀
5398,2,錾,zàn,,,动,在金属或砖石上雕凿,錾字｜錾花
5399,1,菰,gū,,,名,多年生草本植物，生长在池沼里。嫩茎基部寄生菰黑粉菌后膨大，叫茭白，果实叫菰米，都可以吃,
5400,1,謇,jiǎn,,,形,〈文〉 口吃；讲话不流利 謇 吃 正直 謇 辞（正直的话）,
5401,1,柈,bàn,柈子,bànzi,名,某些地区指整段木头劈成的大块劈（pǐ）柴,
5402,1,栌,lú,,,名,栌木，即黄栌,
5403,1,巉,chán,,,形,〈文〉 形容山势险峻,巉岩｜巉峻
5404,1,酴,tú,酴醾,túmí,名,古代指重酿的甜米酒,
5404,2,酴,tú,酴醾,túmí,名,落叶灌木，茎绿色，有棱，生刺。叶椭圆形。初夏开白花，可供观赏,
5406,1,鸩,zhèn,,,名,传说中的一种毒鸟，羽毛有剧毒，用以泡酒可以毒死人,
5406,2,鸩,zhèn,,,名,鸩毒,饮鸩而亡｜饮鸩止渴
5407,1,醴,lǐ,,,名,〈文〉甜酒,醴酒
5407,2,醴,lǐ,,,名,〈文〉甘甜的泉水,醴泉｜醴液
5409,1,聃,dān,,,,用于人名。老聃，即老子（zǐ），古代哲学家,
5410,1,螫,shì,,,动,〈文〉 蜇，蜂、蝎等有毒腺的虫子用毒刺刺人畜,
5411,1,燔,fán,,,动,〈文〉 烧 烧炙；烤,
5413,1,阋,xì,,,动,〈文〉 吵架；争斗,兄弟阋于墙｜阋讼｜阋谗
5414,1,轸,zhěn,,,名,古代指车厢底部四面的横木；也借指车,
5414,2,轸,zhěn,,,名,星宿名，二十八宿之一,
5414,3,轸,zhěn,,,形,〈文〉悲痛,轸念｜轸怀
5415,1,睢,suī,,,,用于地名。如：睢县，在河南；睢宁，在江苏,
5415,2,睢,suī,,,名,姓,
5416,1,鹪,jiāo,鹪鹩,jiāoliáo,名,鸟，体小，尾羽短而略向上翘。捕食昆虫，是益鸟。筑巢十分精巧，古人又叫它巧妇鸟,
5417,1,遑,huáng,,,名,〈文〉 闲暇 不 遑 （没有闲暇） 急迫；匆促不安 遑 急 | 遑 遑,
5418,1,嵊,shèng,,,名,嵊州，地名，在浙江,
5419,1,瘰,luǒ,瘰疬,luǒlì,名,中医指颈项间的结核，类似于淋巴结核。症状是颈部或腋窝出现硬块，溃烂后流脓，不易愈合。俗称鼠疮,
5420,1,憝,duì,,,动,怨恨；憎恶,
5420,2,憝,duì,,,形,凶恶,元恶大憝
5421,1,沭,shù,,,名,沭河，水名，源于山东，流入江苏,
5422,1,鸱,chī,,,名,古书上指鹞鹰,
5423,1,筚,bì,,,名,用树枝或竹子等做成的篱笆、门等遮拦物,蓬筚生辉｜蓬门筚户
5424,1,泮,pàn,,,名,泮宫，古代诸侯举行射礼的地方；后来也指地方的官立学校，清代称考中秀才为“入泮”,
5424,2,泮,pàn,,,动,〈文〉融化；分开,
5425,1,怿,yì,,,形,〈文〉 喜悦；愉快,
5426,1,鲵,ní,,,名,两栖动物大鲵和小鲵的统称,
5428,1,怙,hù,,,动,〈文〉 依靠；凭借 无父何 怙 ，无母何恃? | 怙 恶不悛 指父亲 失 怙 | 怙 恃,
5429,1,祜,hù,,,名,〈文〉 福,受天之祜
5430,1,璠,fán,璠玙,fányú,名,古代一种宝玉,
5431,1,淦,gàn,,,名,淦水，水名，在江西,
5431,2,淦,gàn,,,名,姓,
5432,1,弇,yǎn,,,动,〈文〉 覆盖；遮住,弇目｜弇日｜弇陋
5435,1,镄,fèi,,,名,金属元素，符号 Fm。有放射性。由人工核反应获得,
5436,1,鄣,zhāng,,,名,周朝诸侯国名，在今山东东平东,
5437,1,舾,xī,舾装,xīzhuāng,名,船上设备和装置的统称；也指安装这些设备和装置的工作,
5438,1,笊,zhào,笊篱,zhàoli,名,用竹篾、铁丝等制成的用具，有长柄，用来从液体中捞东西,
5442,1,恂,xún,恂恂,xúnxún,形,担心；恐惧,
5443,1,溲,sōu,,,动,〈文〉 排泄大小便；特指排泄小便,溲溺
5444,1,缦,màn,,,名,〈文〉没有花纹的丝织品,
5446,1,邈,miǎo,,,形,〈文〉 遥远,邈不可见｜邈远
5447,1,锟,kūn,锟铻,kūnwú,名,古书上说的山名。传说所产的铁可铸造锋利的刀剑，因此也借指宝剑,
5448,1,囝,jiǎn,,,名,某些地区指儿子,
5449,1,倨,jù,,,形,〈文〉 傲慢；不谦逊,前倨而后恭｜倨傲｜倨慢
5450,1,趺,fū,,,,跗 现在一般写作“跗”,
5450,2,趺,fū,,,动,〈文〉双足交叠而坐,趺坐
5450,3,趺,fū,,,名,〈文〉石碑的底座,石趺｜龟趺
5451,1,硐,dòng,,,名,山洞；矿坑,矿硐
5452,1,翦,jiǎn,,,名,姓,
5456,1,硷,jiǎn,,,,碱 现在一般写作“碱”,
5457,1,芼,mào,,,动,〈文〉 择取；拔（菜、草）,参差荇菜，左右芼之。
5459,1,阽,diàn,,,动,〈文〉 临近（危险）,阽危
5460,1,畚,běn,,,名,古代用竹篾等编成的类似箩筐的器具,
5462,1,苫,shàn,,,动,（用席、布等）覆盖；遮蔽,房顶上苫了块油布｜用席把粮食苫上｜苫布
5462,2,苫,shān,,,名,用草编成的覆盖或铺垫的用具,草苫子
5463,1,黧,lí,,,形,〈文〉 黑；黑里带黄,
5464,1,槎,chá,,,,茬 现在一般写作“茬”,
5465,1,碲,dì,,,名,非金属元素，符号 Te。银灰色结晶或棕色粉末。用于炼制合金和陶瓷、玻璃工业,
5466,1,蹼,pǔ,,,名,青蛙、乌龟、鸭子、水獭等水栖或有水栖习性的动物脚趾间的皮膜，便于划水,蹼趾｜鸭蹼
5466,2,蹼,pǔ,,,名,像蹼一样的用具,脚蹼｜蹼泳
5467,1,莰,kǎn,,,名,有机化合物，跟蒈（kǎi）分子式相同，但结构和化学性质不同。白色结晶，有樟脑气味，容易挥发,
5469,1,踅,xué,,,动,来回地走；盘旋,别在外面踅来踅去，快进屋吧｜狂风乱踅
5469,2,踅,xué,,,动,折回；回转,踅身回屋｜踅转（zhuǎn）。
5470,1,狒,fèi,狒狒,fèifèi,名,哺乳动物，形状像猕猴，头部像狗，四肢粗壮，毛浅灰褐色。群居，杂食。多产在非洲,
5472,1,犋,jù,,,量,牵引犁、耙等农具的畜力单位。能拉动一张犁或耙的畜力叫一犋,
5473,1,醮,jiào,,,动,古代行冠礼、婚礼时长辈为晚辈斟酒,
5473,2,醮,jiào,,,动,〈文〉女子嫁人,改醮｜再醮
5473,3,醮,jiào,,,动,僧、道设坛祈祷,打醮
5474,1,逑,qiú,,,名,〈文〉 配偶,君子好逑
5475,1,鬲,gé,,,,用于人名。胶鬲，殷末周初贤士,
5475,2,鬲,lì,,,名,古代一种炊具。样子像鼎，圆口，三足，足部中空而弯曲,陶鬲｜青铜鬲
5476,1,矧,shěn,,,连,〈文〉 况且；何况,
5477,1,觯,zhì,,,名,古代一种盛酒的器皿,
5478,1,萜,tiē,,,名,有机化合物，大多是有香味的液体，不溶于水，溶于乙醇。松节油、薄荷油等化合物中都含有萜的成分,
5480,1,橛,jué,,,名,橛子,墙上钉个小木橛儿。
5483,1,哏,gén,,,形,〈口〉滑稽；有趣,有些小品比相声还哏｜太哏儿了
5483,2,哏,gén,,,名,滑稽有趣的动作、语言或表情,逗哏｜捧哏
5484,1,箢,yuān,箢箕,yuānjī,名,某些地区指竹篾等编制的盛物器具,
5485,1,崞,guō,,,名,崞山，山名，在山西,
5486,1,钤,qián,,,名,旧时较低级官吏所用的印；图章,接钤任事｜钤记
5486,2,钤,qián,,,动,盖（印章）,钤印
5486,3,钤,qián,,,名,姓,
5487,1,岙,ào,,,名,指山间平地（多用于地名）,松岙｜霓岙（均在浙江）。
5488,1,泔,gān,,,名,泔水,
5491,1,畋,tián,,,动,〈文〉 打猎,畋猎
5492,1,诓,kuāng,,,动,欺骗；哄骗,你别诓我｜诓人｜诓骗
5493,1,鲂,fáng,,,名,鱼，形状像鳊，但背部隆起较高，腹鳍后部有肉棱。属于淡水经济鱼类,
5494,1,夤,yín,,,形,〈文〉 深 夤 夜 攀附 夤 缘（攀附上升，比喻向上巴结）,
5496,1,钐,shàn,,,名,钐镰，一种长柄大镰刀,
5496,2,钐,shàn,,,动,挥动钐镰或镰刀割,钐草｜钐麦子
5497,1,钏,chuàn,,,名,镯子,金钏｜玉钏
5498,1,鲭,qīng,,,名,鱼，体呈梭形而侧扁，鳞圆而细小，头尖口大,
5498,2,鲭,zhēng,,,名,古代指鱼和肉合起来烹制的菜,
5499,1,燧,suì,,,名,古代取火的用具,燧石
5499,2,燧,suì,,,名,古代边防报警点燃的烟火，白天放的烟叫“烽”，夜间点的火叫“燧”,烽燧
5500,1,鄯,shàn,鄯善,shànshàn,名,地名，在新疆,
