hsk_sn,cihui,pinyin,hsk_level
4762,造型,zào xíng,6
4763,噪音,zào yīn,6
4764,责怪,zé guài,6
4765,贼,zéi,6
4766,增添,zēng tiān,6
4767,赠送,zèng sòng,6
4768,渣,zhā,6
4769,扎,zhā,6
4770,扎实,zhā shi,6
4771,眨,zhǎ,6
4772,诈骗,zhà piàn,6
4773,摘要,zhāi yào,6
4774,债券,zhài quàn,6
4775,沾光,zhān guāng,6
4776,瞻仰,zhān yǎng,6
4777,斩钉截铁,zhǎn dīng jié tiě,6
4778,展示,zhǎn shì,6
4779,展望,zhǎn wàng,6
4780,展现,zhǎn xiàn,6
4781,崭新,zhǎn xīn,6
4782,战斗,zhàn dòu,6
4783,战略,zhàn lüè,6
4784,战术,zhàn shù,6
4785,战役,zhàn yì,6
4786,占据,zhàn jù,6
4787,占领,zhàn lǐng,6
4788,占有,zhàn yǒu,6
4789,章程,zhāng chéng,6
4790,长辈,zhǎng bèi,6
4791,障碍,zhàng ài,6
4792,帐篷,zhàng peng,6
4793,招收,zhāo shōu,6
4794,招投标,zhāo tóu biāo,6
4795,朝气蓬勃,zhāo qì péng bó,6
4796,着迷,zháo mí,6
4797,沼泽,zhǎo zé,6
4798,照料,zhào liào,6
4799,照样,zhào yàng,6
4800,照耀,zhào yào,6
4801,照应,zhào yìng,6
4802,遮挡,zhē dǎng,6
4803,折腾,zhē teng,6
4804,折,zhé,6
4805,折磨,zhé mó,6
4806,真相,zhēn xiàng,6
4807,真挚,zhēn zhì,6
4808,珍贵,zhēn guì,6
4809,珍稀,zhēn xī,6
4810,珍珠,zhēn zhū,6
4811,侦探,zhēn tàn,6
4812,斟酌,zhēn zhuó,6
4813,阵地,zhèn dì,6
4814,阵容,zhèn róng,6
4815,镇定,zhèn dìng,6
4816,镇静,zhèn jìng,6
4817,镇压,zhèn yā,6
4818,振奋,zhèn fèn,6
4819,振兴,zhèn xīng,6
4820,震惊,zhèn jīng,6
4821,争端,zhēng duān,6
4822,争夺,zhēng duó,6
4823,争气,zhēng qì,6
4824,争先恐后,zhēng xiān kǒng hòu,6
4825,争议,zhēng yì,6
4826,蒸发,zhēng fā,6
4827,征服,zhēng fú,6
4828,征收,zhēng shōu,6
4829,正月,zhēng yuè,6
4830,挣扎,zhēng zhá,6
4831,整顿,zhěng dùn,6
4832,正当,zhèng dāng,6
4833,正负,zhèng fù,6
4834,正规,zhèng guī,6
4835,正经,zhèng jīng,6
4836,正气,zhèng qì,6
4837,正义,zhèng yì,6
4838,政权,zhèng quán,6
4839,证实,zhèng shí,6
4840,证书,zhèng shū,6
4841,郑重,zhèng zhòng,6
4842,症状,zhèng zhuàng,6
4843,枝,zhī,6
4844,支撑,zhī chēng,6
4845,支出,zhī chū,6
4846,支流,zhī liú,6
4847,支配,zhī pèi,6
4848,支援,zhī yuán,6
4849,支柱,zhī zhù,6
4850,知觉,zhī jué,6
4851,知足常乐,zhī zú cháng lè,6
4852,脂肪,zhī fáng,6
4853,直播,zhí bō,6
4854,值班,zhí bān,6
4855,殖民地,zhí mín dì,6
4856,职能,zhí néng,6
4857,职位,zhí wèi,6
4858,职务,zhí wù,6
4859,指标,zhǐ biāo,6
4860,指定,zhǐ dìng,6
4861,指甲,zhǐ jia,6
4862,指令,zhǐ lìng,6
4863,指南针,zhǐ nán zhēn,6
4864,指示,zhǐ shì,6
4865,指望,zhǐ wàng,6
4866,指责,zhǐ zé,6
4867,治安,zhì ān,6
4868,治理,zhì lǐ,6
4869,制裁,zhì cái,6
4870,制订,zhì dìng,6
4871,制服,zhì fú,6
4872,制约,zhì yuē,6
4873,制止,zhì zhǐ,6
4874,致辞,zhì cí,6
4875,致力于,zhì lì yú,6
4876,致使,zhì shǐ,6
4877,智力,zhì lì,6
4878,智能,zhì néng,6
4879,智商,zhì shāng,6
4880,滞留,zhì liú,6
4881,志气,zhì qì,6
4882,忠诚,zhōng chéng,6
4883,忠实,zhōng shí,6
4884,终点,zhōng diǎn,6
4885,终究,zhōng jiū,6
4886,终年,zhōng nián,6
4887,终身,zhōng shēn,6
4888,终止,zhōng zhǐ,6
4889,中断,zhōng duàn,6
4890,中立,zhōng lì,6
4891,中央,zhōng yāng,6
4892,衷心,zhōng xīn,6
4893,种子,zhǒng zi,6
4894,种族,zhǒng zú,6
4895,肿瘤,zhǒng liú,6
4896,重心,zhòng xīn,6
4897,众所周知,zhòng suǒ zhōu zhī,6
4898,州,zhōu,6
4899,舟,zhōu,6
4900,粥,zhōu,6
4901,周边,zhōu biān,6
4902,周密,zhōu mì,6
4903,周年,zhōu nián,6
4904,周期,zhōu qī,6
4905,周折,zhōu zhé,6
4906,周转,zhōu zhuǎn,6
4907,皱纹,zhòu wén,6
4908,昼夜,zhòu yè,6
4909,株,zhū,6
4910,诸位,zhū wèi,6
4911,逐年,zhú nián,6
4912,拄,zhǔ,6
4913,主办,zhǔ bàn,6
4914,主导,zhǔ dǎo,6
4915,主管,zhǔ guǎn,6
4916,主流,zhǔ liú,6
4917,主权,zhǔ quán,6
4918,主题,zhǔ tí,6
4919,住宅,zhù zhái,6
4920,注射,zhù shè,6
4921,注视,zhù shì,6
4922,注释,zhù shì,6
4923,注重,zhù zhòng,6
4924,助理,zhù lǐ,6
4925,助手,zhù shǒu,6
4926,著作,zhù zuò,6
4927,驻扎,zhù zhā,6
4928,铸造,zhù zào,6
4929,拽,zhuài,6
4930,专长,zhuān cháng,6
4931,专程,zhuān chéng,6
4932,专科,zhuān kē,6
4933,专利,zhuān lì,6
4934,专题,zhuān tí,6
4935,砖瓦,zhuān wǎ,6
4936,转达,zhuǎn dá,6
4937,转让,zhuǎn ràng,6
4938,转移,zhuǎn yí,6
4939,转折,zhuǎn zhé,6
4940,传记,zhuàn jì,6
4941,装备,zhuāng bèi,6
4942,装卸,zhuāng xiè,6
4943,庄严,zhuāng yán,6
4944,庄重,zhuāng zhòng,6
4945,幢,zhuàng,6
4946,壮观,zhuàng guān,6
4947,壮丽,zhuàng lì,6
4948,壮烈,zhuàng liè,6
4949,追悼,zhuī dào,6
4950,追究,zhuī jiū,6
4951,准则,zhǔn zé,6
4952,琢磨,zhuó mó,6
4953,着手,zhuó shǒu,6
4954,着想,zhuó xiǎng,6
4955,着重,zhuó zhòng,6
4956,卓越,zhuó yuè,6
4957,资本,zī běn,6
4958,资产,zī chǎn,6
4959,资深,zī shēn,6
4960,资助,zī zhù,6
4961,姿态,zī tài,6
4962,滋味,zī wèi,6
4963,滋长,zī zhǎng,6
4964,子弹,zǐ dàn,6
4965,字母,zì mǔ,6
4966,自卑,zì bēi,6
4967,自发,zì fā,6
4968,自力更生,zì lì gēng shēng,6
4969,自满,zì mǎn,6
4970,自主,zì zhǔ,6
4971,踪迹,zōng jì,6
4972,宗旨,zōng zhǐ,6
4973,棕色,zōng sè,6
4974,总而言之,zǒng ér yán zhī,6
4975,总和,zǒng hé,6
4976,纵横,zòng héng,6
4977,走廊,zǒu láng,6
4978,走漏,zǒu lòu,6
4979,走私,zǒu sī,6
4980,揍,zòu,6
4981,租赁,zū lìn,6
4982,足以,zú yǐ,6
4983,组,zǔ,6
4984,阻碍,zǔ ài,6
4985,阻拦,zǔ lán,6
4986,阻挠,zǔ náo,6
4987,祖父,zǔ fù,6
4988,钻研,zuān yán,6
4989,钻石,zuàn shí,6
4990,嘴唇,zuǐ chún,6
4991,尊严,zūn yán,6
4992,遵循,zūn xún,6
4993,左右,zuǒ yòu,6
4994,做东,zuò dōng,6
4995,做主,zuò zhǔ,6
4996,座右铭,zuò yòu míng,6
4997,作弊,zuò bì,6
4998,作废,zuò fèi,6
4999,作风,zuò fēng,6
5000,作息,zuò xī,6
