pinyin_id,hanzi,pinyin
70121,沟通,gōutōng
70131,构成,gòuchéng
70141,姑姑,gūgu
70151,姑娘,gūniáng
70152,姑娘,gūniang
70161,古代,gǔdài
70171,古典,gǔdiǎn
70181,古老,gǔlǎo
70191,股票,gǔpiào
70201,鼓舞,gǔwǔ
70211,骨头,gǔtou
70221,固定,gùdìng
70231,固体,gùtǐ
70241,雇佣,gùyōng
70251,挂号,guàhào
70271,拐弯,guǎiwān
70281,怪不得,guàibude
70291,关闭,guānbì
70301,关怀,guānhuái
70321,观察,guānchá
70331,观点,guāndiǎn
70341,观念,guānniàn
70351,管子,guǎnzi
70361,罐头,guàntou
70371,冠军,guànjūn
70381,光滑,guānghuá
70391,光临,guānglín
70401,光明,guāngmíng
70411,光盘,guāngpán
70421,光荣,guāngróng
70431,广场,guǎngchǎng
70441,广大,guǎngdà
70451,广泛,guǎngfàn
70461,规矩,guīju
70471,规律,guīlǜ
70481,规模,guīmó
70491,规则,guīzé
70501,柜台,guìtái
70531,国籍,guójí
70541,果实,guǒshí
70551,过分,guòfèn
70561,过敏,guòmǐn
70571,过期,guòqī
70591,海关,hǎiguān
70601,海鲜,hǎixiān
70621,行业,hángyè
70631,豪华,háohuá
70641,好奇,hàoqí
70651,和平,hépíng
70661,何必,hébì
70671,何况,hékuàng
70681,合法,héfǎ
70691,合理,hélǐ
70701,合同,hétong
70711,合影,héyǐng
70721,合作,hézuò
70731,核心,héxīn
70761,后果,hòuguǒ
70771,忽视,hūshì
70781,呼吸,hūxī
70801,蝴蝶,húdié
70811,胡说,húshuō
70821,胡同,hútòng
70831,胡须,húxū
70841,糊涂,hútu
70851,花生,huāshēng
70861,滑冰,huábīng
70871,华裔,huáyì
70881,化学,huàxué
70891,话题,huàtí
70901,怀念,huáiniàn
70911,缓解,huǎnjiě
70921,幻想,huànxiǎng
70931,慌张,huāngzhāng
70941,黄瓜,huánggua
70951,黄金,huángjīn
70961,皇帝,huángdì
70971,皇后,huánghòu
70991,灰尘,huīchén
71001,灰心,huīxīn
71021,恢复,huīfù
71031,汇率,huìlǜ
71041,婚礼,hūnlǐ
71051,婚姻,hūnyīn
71061,活跃,huóyuè
71071,火柴,huǒchái
71081,伙伴,huǒbàn
71091,基本,jīběn
71101,机器,jīqì
71111,激烈,jīliè
71121,肌肉,jīròu
71131,及格,jígé
71141,急忙,jímáng
71151,集体,jítǐ
71161,集中,jízhōng
71171,记录,jìlù
71181,记忆,jìyì
71191,计算,jìsuàn
71201,寂寞,jìmò
71211,纪录,jìlù
71221,纪律,jìlǜ
71231,纪念,jìniàn
71241,家庭,jiātíng
71251,家务,jiāwù
71261,家乡,jiāxiāng
71271,嘉宾,jiābīn
71281,夹子,jiāzi
71301,假如,jiǎrú
71311,假装,jiǎzhuāng
71331,价值,jiàzhí
71341,驾驶,jiàshǐ
71361,肩膀,jiānbǎng
71371,坚决,jiānjué
71381,坚强,jiānqiáng
71391,尖锐,jiānruì
71401,艰巨,jiānjù
71411,艰苦,jiānkǔ
71431,剪刀,jiǎndāo
71441,简历,jiǎnlì
71451,简直,jiǎnzhí
71461,健身房,jiànshēnfáng
71471,建立,jiànlì
71481,建设,jiànshè
71491,建议,jiànyì
71501,建筑,jiànzhù
71511,键盘,jiànpán
71521,讲究,jiǎngjiu
71531,讲座,jiǎngzuò
71541,降落,jiàngluò
71551,酱油,jiàngyóu
71571,交换,jiāohuàn
71581,交际,jiāojì
71591,郊区,jiāoqū
71601,胶水,jiāoshuǐ
71611,角度,jiǎodù
71621,狡猾,jiǎohuá
71631,教材,jiàocái
71641,教练,jiàoliàn
71651,教训,jiàoxun
71661,接触,jiēchù
71671,接待,jiēdài
71681,接近,jiējìn
71691,接着,jiēzhe
71701,阶段,jiēduàn
71711,结实,jiēshi
71731,节省,jiéshěng
71741,结构,jiégòu
71751,结合,jiéhé
71761,结论,jiélùn
71771,结账,jiézhàng
71781,解放,jiěfàng
71801,借口,jièkǒu
71811,戒指,jièzhi
71821,金属,jīnshǔ
71841,紧急,jǐnjí
71851,尽量,jìnliàng
71852,尽量,jǐnliàng
71861,谨慎,jǐnshèn
71871,进步,jìnbù
71881,进口,jìnkǒu
71891,近代,jìndài
71901,尽力,jìnlì
71911,精力,jīnglì
71921,经典,jīngdiǎn
71931,经营,jīngyíng
71941,景色,jǐngsè
71951,敬爱,jìngài
71961,酒吧,jiǔbā
71981,舅舅,jiùjiu
71991,居然,jūrán
72011,具备,jùbèi
72021,具体,jùtǐ
72031,巨大,jùdà
72041,聚会,jùhuì
72051,俱乐部,jùlèbù
72061,据说,jùshuō
72091,决赛,juésài
72101,决心,juéxīn
72111,绝对,juéduì
72121,角色,juésè
72131,军事,jūnshì
72141,均匀,jūnyún
72151,卡车,kǎchē
72161,开发,kāifā
72162,开发,kāifa
72171,开放,kāifàng
72181,开心,kāixīn
72201,看不起,kànbuqǐ
72211,抗议,kàngyì
72221,烤鸭,kǎoyā
72241,可见,kějiàn
72251,可靠,kěkào
72261,刻苦,kèkǔ
72271,课程,kèchéng
72291,克服,kèfú
72301,客观,kèguān
72311,客厅,kètīng
72321,空间,kōngjiān
72331,恐怖,kǒngbù
72341,空闲,kòngxián
72351,控制,kòngzhì
72361,口味,kǒuwèi
72381,会计,kuàijì
72391,矿泉水,kuàngquánshuǐ
72401,辣椒,làjiāo
72411,蜡烛,làzhú
72451,劳动,láodòng
72452,劳动,láodong
72461,劳驾,láojià
72471,老百姓,lǎobǎixìng
72481,老板,lǎobǎn
72491,老实,lǎoshi
72501,老鼠,lǎoshǔ
72511,姥姥,lǎolao
72521,乐观,lèguān
72561,离婚,líhūn
72571,礼拜天,lǐbàitiān
72581,理论,lǐlùn
72591,理由,lǐyóu
72611,立方,lìfāng
72621,立即,lìjí
72631,立刻,lìkè
72641,力量,lìliang
72651,利润,lìrùn
72661,利息,lìxī
72671,利益,lìyì
72681,利用,lìyòng
72691,连忙,liánmáng
72701,连续剧,liánxùjù
72711,联合,liánhé
72721,恋爱,liànài
72731,良好,liánghǎo
72741,粮食,liángshi
72751,了不起,liǎobuqǐ
72761,临时,línshí
72781,零件,língjiàn
72791,零钱,língqián
72801,零食,língshí
72811,灵活,línghuó
72821,领导,lǐngdǎo
72831,领域,lǐngyù
72841,流传,liúchuán
72851,浏览,liúlǎn
72891,陆地,lùdì
72901,陆续,lùxù
72911,录取,lùqǔ
72921,录音,lùyīn
72931,轮流,lúnliú
72941,论文,lùnwén
72951,逻辑,luóji
72961,落后,luòhòu
72981,麦克风,màikèfēng
72991,馒头,mántou
73001,满足,mǎnzú
73021,毛病,máobìng
73031,矛盾,máodùn
73041,冒险,màoxiǎn
73051,贸易,màoyì
73061,眉毛,méimao
73071,煤炭,méitàn
73081,美术,měishù
73091,魅力,mèilì
73101,迷路,mílù
73111,谜语,míyǔ
73121,密切,mìqiè
73131,蜜蜂,mìfēng
73141,秘密,mìmì
73151,秘书,mìshū
73161,棉花,miánhua
73171,面积,miànjī
73181,面临,miànlín
73191,描写,miáoxiě
73201,苗条,miáotiao
73221,民主,mínzhǔ
73231,明确,míngquè
73241,明显,míngxiǎn
73251,明信片,míngxìnpiàn
73261,明星,míngxīng
73271,名牌,míngpái
73281,名片,míngpiàn
73291,名胜,míngshèng
73301,命令,mìnglìng
73311,命运,mìngyùn
73331,摩托车,mótuōchē
73341,模仿,mófǎng
73351,模糊,móhu
73361,陌生,mòshēng
73381,目标,mùbiāo
73391,目录,mùlù
73401,目前,mùqián
73411,木头,mùtou
73421,哪怕,nǎpà
73431,难怪,nánguài
73441,难看,nánkàn
73451,脑袋,nǎodai
73461,内科,nèikē
73481,能干,nénggàn
73491,能源,néngyuán
73501,年代,niándài
73511,年纪,niánjì
73531,宁可,nìngkě
73541,牛仔裤,niúzǎikù
73561,农民,nóngmín
73571,农业,nóngyè
73581,女士,nǚshì
73591,偶然,ǒurán
73611,排队,páiduì
73621,排球,páiqiú
73641,盼望,pànwàng
73651,赔偿,péicháng
73661,培养,péiyǎng
73671,配合,pèihe
73672,配合,pèihé
73681,佩服,pèifú
73701,碰见,pèngjiàn
73731,批准,pīzhǔn
73741,疲劳,píláo
73771,片面,piànmiàn
73791,频道,píndào
73801,品种,pǐnzhǒng
73831,平常,píngcháng
73841,平等,píngděng
73851,平方,píngfāng
73861,平衡,pínghéng
73871,平静,píngjìng
73881,平均,píngjūn
73891,评价,píngjià
73901,破产,pòchǎn
73911,破坏,pòhuài
73921,迫切,pòqiè
73931,朴素,pǔsù
73941,期待,qīdài
73951,期间,qījiān
73961,其余,qíyú
73971,奇迹,qíjì
73981,启发,qǐfā
73991,企图,qǐtú
74001,企业,qǐyè
74011,气氛,qìfēn
74021,汽油,qìyóu
74041,签字,qiānzì
74051,谦虚,qiānxū
74061,前途,qiántú
74101,强调,qiángdiào
74111,强烈,qiángliè
74131,悄悄,qiāoqiāo
74151,巧妙,qiǎomiào
74171,亲爱,qīnài
74181,亲切,qīnqiè
74191,亲自,qīnzì
74201,侵略,qīnlüè
74211,勤奋,qínfèn
74221,勤劳,qínláo
74241,青春,qīngchūn
74251,轻视,qīngshì
74261,清淡,qīngdàn
74271,情景,qíngjǐng
74281,情绪,qíngxù
74291,请求,qǐngqiú
74301,庆祝,qìngzhù
74311,球迷,qiúmí
74321,趋势,qūshì
74341,取消,qǔxiāo
74351,去世,qùshì
74371,全面,quánmiàn
74381,权力,quánlì
74391,权利,quánlì
74411,缺乏,quēfá
74421,确定,quèdìng
74431,确认,quèrèn
74441,燃烧,ránshāo
74471,热爱,rèài
74481,热烈,rèliè
74491,热心,rèxīn
74501,人才,réncái
74511,人口,rénkǒu
74521,人类,rénlèi
74531,人生,rénshēng
74541,人事,rénshì
74551,人物,rénwù
74561,人员,rényuán
74571,日常,rìcháng
74581,日程,rìchéng
74591,日历,rìlì
74601,日期,rìqī
74611,日用品,rìyòngpǐn
74621,融化,rónghuà
74631,荣幸,róngxìng
74641,荣誉,róngyù
74651,如何,rúhé
74661,如今,rújīn
74671,软件,ruǎnjiàn
74701,嗓子,sǎngzi
74721,沙漠,shāmò
74731,沙滩,shātān
74751,删除,shānchú
74761,闪电,shǎndiàn
74771,善良,shànliáng
74781,善于,shànyú
74791,扇子,shànzi
74801,商品,shāngpǐn
74811,商业,shāngyè
74821,上当,shàngdàng
74831,勺子,sháozi
74851,舌头,shétou
74861,舍不得,shěbude
74871,设备,shèbèi
74881,设计,shèjì
74891,设施,shèshī
74901,射击,shèjī
74911,摄影,shèyǐng
74931,深刻,shēnkè
74941,身材,shēncái
74951,身份,shēnfen
74961,神话,shénhuà
74971,神经,shénjīng
74981,神秘,shénmì
75001,生产,shēngchǎn
75011,生动,shēngdòng
75021,声调,shēngdiào
75031,绳子,shéng zi
75041,省略,shěnglüè
75051,胜利,shènglì
75071,失眠,shīmián
75081,失去,shīqù
75091,失业,shīyè
75101,时代,shídài
75111,时刻,shíkè
75121,时髦,shímáo
75131,时期,shíqī
75141,时尚,shíshàng
75151,实话,shíhuà
75161,实践,shíjiàn
75171,实习,shíxí
75181,实现,shíxiàn
75191,实行,shíxíng
75201,实验,shíyàn
75211,实用,shíyòng
75221,食物,shíwù
75231,石头,shítou
75241,始终,shǐzhōng
75251,是否,shìfǒu
75261,试卷,shìjuàn
75271,士兵,shìbīng
75281,事实,shìshí
75291,事物,shìwù
75301,事先,shìxiān
75311,收获,shōuhuò
75321,收据,shōujù
75331,手工,shǒugōng
75341,手术,shǒushù
75351,手套,shǒutào
75361,手续,shǒuxù
75371,手指,shǒuzhǐ
75381,受伤,shòushāng
75391,寿命,shòumìng
75401,书架,shūjià
75411,输入,shūrù
75421,蔬菜,shūcài
75431,舒适,shūshì
75441,梳子,shūzi
75451,熟练,shúliàn
75461,属于,shǔyú
75471,数据,shùjù
75481,数码,shùmǎ
75511,双方,shuāngfāng
75531,说服,shuōfú
75551,丝绸,sīchóu
75561,丝毫,sīháo
75571,思考,sīkǎo
75581,思想,sīxiǎng
75591,私人,sīrén
75601,似乎,sìhū
75611,寺庙,sìmiào
75621,宿舍,sùshè
75631,随时,suíshí
75651,损失,sǔnshī
75661,缩短,suōduǎn
75671,缩小,suōxiǎo
75701,所谓,suǒwèi
75721,台阶,táijiē
75731,太极拳,tàijíquán
75741,太太,tàitai
75751,谈判,tánpàn
75761,坦率,tǎnshuài
75801,逃避,táobì
75821,特殊,tèshū
75831,特意,tèyì
75841,特征,tèzhēng
75851,疼爱,téngài
75871,提倡,tíchàng
75881,提纲,tígāng
75891,提问,tíwèn
75901,题目,tímù
75911,体会,tǐhuì
75921,体积,tǐjī
75931,体贴,tǐtiē
75941,体现,tǐxiàn
75951,体验,tǐyàn
75961,天空,tiānkōng
75971,天真,tiānzhēn
75981,田野,tiányě
75991,调皮,tiáopí
76001,调整,tiáozhěng
76011,挑战,tiǎozhàn
76021,通常,tōngcháng
76031,通讯,tōngxùn
76051,同时,tóngshí
76061,统一,tǒngyī
76071,统治,tǒngzhì
76081,痛苦,tòngkǔ
76091,痛快,tòngkuài
76101,投资,tóuzī
76111,透明,tòumíng
76121,突出,tūchū
76131,土地,tǔdi
76132,土地,tǔdì
76141,土豆,tǔdòu
76161,兔子,tùzi
76181,推辞,tuīcí
76191,推广,tuīguǎng
76201,推荐,tuījiàn
76221,退步,tuìbù
76231,退休,tuìxiū
76251,外交,wàijiāo
76271,完美,wánměi
76281,完善,wánshàn
76291,完整,wánzhěng
76301,玩具,wánjù
76311,万一,wànyī
76321,王子,wángzǐ
76331,往返,wǎngfǎn
76341,微笑,wēixiào
76351,威胁,wēixié
76361,危害,wēihài
76371,违反,wéifǎn
76381,维护,wéihù
76391,围巾,wéijīn
76401,围绕,wéirào
76411,尾巴,wěiba
76421,伟大,wěidà
76431,委屈,wěiqu
76441,委托,wěituō
76461,位置,wèizhi
76471,未必,wèibì
76481,未来,wèilái
76491,卫生间,wèishēngjiān
76501,温暖,wēnnuǎn
76511,温柔,wēnróu
76531,文件,wénjiàn
76541,文具,wénjù
76551,文明,wénmíng
76561,文学,wénxué
76581,稳定,wěndìng
76591,问候,wènhòu
76601,卧室,wòshì
76611,屋子,wūzi
76621,无奈,wúnài
76631,无数,wúshù
76641,武器,wǔqì
76651,武术,wǔshù
76671,物理,wùlǐ
76681,物质,wùzhì
76691,吸收,xīshōu
76711,系统,xìtǒng
76721,细节,xìjié
76731,戏剧,xìjù
76761,下载,xiàzài
76771,鲜艳,xiānyàn
76781,显得,xiǎnde
76791,显然,xiǎnrán
76801,显示,xiǎnshì
76821,现金,xiànjīn
76831,现实,xiànshí
76841,现象,xiànxiàng
76851,相处,xiāngchǔ
76861,相当,xiāngdāng
76871,相对,xiāngduì
76881,相关,xiāngguān
76891,相似,xiāngsì
76901,想念,xiǎngniàn
76911,想象,xiǎngxiàng
76921,享受,xiǎngshòu
76941,项链,xiàngliàn
76951,项目,xiàngmù
76961,橡皮,xiàngpí
76971,象棋,xiàngqí
76981,象征,xiàngzhēng
76991,消费,xiāofèi
77001,消化,xiāohuà
77011,消灭,xiāomiè
77021,消失,xiāoshī
77031,销售,xiāoshòu
77041,小吃,xiǎochī
77051,小伙子,xiǎohuǒzi
77061,小麦,xiǎomài
77071,小气,xiǎoqi
77081,小偷,xiǎotōu
77091,效率,xiàolǜ
77101,孝顺,xiàoshùn
77131,协调,xiétiáo
77141,心理,xīnlǐ
77151,心脏,xīnzàng
77161,欣赏,xīnshǎng
77171,信封,xìnfēng
77181,信号,xìnhào
77191,信息,xìnxī
77201,行动,xíngdòng
77211,行人,xíngrén
77221,行为,xíngwéi
77231,形成,xíngchéng
77241,形容,xíngróng
77251,形式,xíngshì
77261,形势,xíngshì
77271,形象,xíngxiàng
77281,形状,xíngzhuàng
77291,性质,xìngzhì
77301,幸亏,xìngkuī
77311,幸运,xìngyùn
77331,兄弟,xiōngdi
77332,兄弟,xiōngdì
77341,雄伟,xióngwěi
77351,修改,xiūgǎi
77361,休闲,xiūxián
77371,虚心,xūxīn
77381,叙述,xùshù
77391,宣布,xuānbù
77401,宣传,xuānchuán
77411,选举,xuǎnjǔ
77421,学期,xuéqī
77431,学术,xuéshù
77441,学问,xuéwen
77451,寻找,xúnzhǎo
77461,询问,xúnwèn
77471,训练,xùnliàn
77481,迅速,xùnsù
77491,延长,yáncháng
77501,严肃,yánsù
77511,宴会,yànhuì
77521,阳台,yángtái
77541,样式,yàngshì
77581,要不,yàobù
77591,要是,yàoshi
77611,液体,yètǐ
77621,业务,yèwù
77631,业余,yèyú
77641,依然,yīrán
77651,一辈子,yībèizi
77661,一旦,yīdàn
77671,一路,yīlù
77681,一致,yīzhì
77691,遗憾,yíhàn
77701,移动,yídòng
77711,移民,yímín
77721,疑问,yíwèn
77741,以及,yǐjí
77751,以来,yǐlái
77761,意外,yìwài
77771,意义,yìyì
77781,议论,yìlùn
77791,义务,yìwù
77801,因而,yīnér
77811,因素,yīnsù
77831,英俊,yīngjùn
77841,英雄,yīngxióng
77851,迎接,yíngjiē
77861,营养,yíngyǎng
77871,营业,yíngyè
77881,影子,yǐngzi
77891,硬币,yìngbì
77901,硬件,yìngjiàn
77911,应付,yìngfù
77921,应聘,yìngpìn
77931,应用,yìngyòng
77941,拥抱,yōngbào
77951,拥挤,yōngjǐ
77961,勇气,yǒngqì
77971,用途,yòngtú
77981,优惠,yōuhuì
77991,优美,yōuměi
78001,优势,yōushì
78011,悠久,yōujiǔ
78021,邮局,yóujú
78031,游览,yóulǎn
78041,犹豫,yóuyù
78051,有利,yǒulì
78061,幼儿园,yòuéryuán
78071,娱乐,yúlè
78081,与其,yǔqí
78091,语气,yǔqì
78101,宇宙,yǔzhòu
78111,预报,yùbào
78121,预订,yùdìng
78131,预防,yùfáng
78141,玉米,yùmǐ
78151,元旦,yuándàn
78161,原料,yuánliào
78171,原则,yuánzé
78181,缘故,yuángù
78191,愿望,yuànwàng
78211,运气,yùnqì
78212,运气,yùnqi
78221,运输,yùnshū
78231,运用,yùnyòng
78241,灾害,zāihài
78251,再三,zàisān
78261,赞成,zànchéng
78271,赞美,zànměi
78281,糟糕,zāogāo
78301,责备,zébèi
78321,粘贴,zhāntiē
78331,展开,zhǎnkāi
78341,展览,zhǎnlǎn
78351,战争,zhànzhēng
78361,占线,zhànxiàn
78381,掌握,zhǎngwò
78391,账户,zhànghù
78401,招待,zhāodài
78411,着凉,zháoliáng
78421,照常,zhàocháng
78431,召开,zhàokāi
78441,哲学,zhéxué
78451,真理,zhēnlǐ
78461,真实,zhēnshí
78471,针对,zhēnduì
78481,珍惜,zhēnxī
78491,诊断,zhěnduàn
78501,枕头,zhěntou
78521,振动,zhèndòng
78541,争论,zhēnglùn
78551,争取,zhēngqǔ
78561,征求,zhēngqiú
78571,整个,zhěnggè
78581,整体,zhěngtǐ
78601,政策,zhèngcè
78611,政府,zhèngfǔ
78621,政治,zhèngzhì
78631,证件,zhèngjiàn
78641,证据,zhèngjù
78661,支票,zhīpiào
78681,执行,zhíxíng
78691,执照,zhízhào
78701,指导,zhǐdǎo
78711,指挥,zhǐhuī
78721,制定,zhìdìng
78731,制度,zhìdù
78741,制作,zhìzuò
78751,智慧,zhìhuì
78761,至今,zhìjīn
78771,至于,zhìyú
78781,治疗,zhìliáo
78791,秩序,zhìxù
78811,中介,zhōngjiè
78821,中心,zhōngxīn
78831,中旬,zhōngxún
78851,重量,zhòngliàng
78861,周到,zhōudào
78871,逐步,zhúbù
78881,竹子,zhúzi
78901,主持,zhǔchí
78911,主观,zhǔguān
78921,主人,zhǔrén
78931,主席,zhǔxí
78941,主张,zhǔzhāng
78951,嘱咐,zhǔfù
78961,祝福,zhùfú
78971,注册,zhùcè
78981,抓紧,zhuājǐn
78991,专家,zhuānjiā
79001,专心,zhuānxīn
79011,转变,zhuǎnbiàn
79021,转告,zhuǎngào
79041,装饰,zhuāngshì
79051,状况,zhuàngkuàng
79061,状态,zhuàngtài
79071,追求,zhuīqiú
79081,资格,zīgé
79091,资金,zījīn
79101,资料,zīliào
79111,资源,zīyuán
79121,姿势,zīshì
79131,咨询,zīxún
79151,字幕,zìmù
79161,自从,zìcóng
79171,自动,zìdòng
79181,自豪,zìháo
79191,自觉,zìjué
79201,自私,zìsī
79211,自信,zìxìn
79221,自由,zìyóu
79231,自愿,zìyuàn
79241,综合,zōnghé
79251,宗教,zōngjiào
79261,总裁,zǒngcái
79271,总共,zǒnggòng
79281,总理,zǒnglǐ
79291,总算,zǒngsuàn
79301,总统,zǒngtǒng
79311,总之,zǒngzhī
79321,组合,zǔhé
79331,阻止,zǔzhǐ
79341,祖国,zǔguó
79351,祖先,zǔxiān
79371,最初,zuìchū
79381,罪犯,zuìfàn
79391,尊敬,zūnjìng
79401,遵守,zūnshǒu
79411,作品,zuòpǐn
79421,作为,zuòwéi
79431,作文,zuòwén
79441,哎哟,āiyō
79461,爱不释手,àibùshìshǒu
79471,爱戴,àidài
79481,暧昧,àimèi
79491,安居乐业,ānjūlèyè
79501,安宁,ānníng
79511,安详,ānxiáng
79521,安置,ānzhì
79531,暗示,ànshì
79541,案件,ànjiàn
79551,案例,ànlì
79561,按摩,ànmó
79571,昂贵,ángguì
79591,奥秘,àomì
79621,巴不得,bābude
79631,巴结,bājie
79641,拔苗助长,bámiáozhùzhǎng
79651,把关,bǎguān
79661,把手,bǎshou
79671,把戏,bǎxì
79681,霸道,bàdao
79682,霸道,bàdào
79691,罢工,bàgōng
79711,百分点,bǎifēndiǎn
79721,摆脱,bǎituō
79731,拜访,bàifǎng
79741,拜年,bàinián
79751,拜托,bàituō
79761,败坏,bàihuài
79771,颁布,bānbù
79781,颁发,bānfā
79791,斑纹,bānwén
79801,版本,bǎnběn
79811,半途而废,bàntúérfèi
79821,伴侣,bànlǚ
79831,伴随,bànsuí
79841,扮演,bànyǎn
79851,绑架,bǎngjià
79861,榜样,bǎngyàng
79881,包庇,bāobì
79891,包袱,bāofu
79901,包围,bāowéi
79911,包装,bāozhuāng
79921,饱和,bǎohé
79931,饱经沧桑,bǎojīngcāngsāng
79941,保管,bǎoguǎn
79951,保密,bǎomì
79961,保姆,bǎomǔ
79971,保守,bǎoshǒu
79981,保卫,bǎowèi
79991,保养,bǎoyǎng
80001,保障,bǎozhàng
80011,保重,bǎozhòng
80021,抱负,bàofù
80031,抱怨,bàoyuàn
80041,报仇,bàochóu
80051,报酬,bàochou
80061,报答,bàodá
80071,报到,bàodào
80081,报复,bàofù
80091,报社,bàoshè
80101,报销,bàoxiāo
80111,爆发,bàofā
80121,爆炸,bàozhà
80131,曝光,bàoguāng
80141,暴力,bàolì
80151,暴露,bàolù
80161,悲哀,bēiāi
80171,悲惨,bēicǎn
80181,卑鄙,bēibǐ
80191,北极,běijí
80201,被动,bèidòng
80211,被告,bèigào
80221,背叛,bèipàn
80231,背诵,bèisòng
80241,备份,bèifèn
80251,备忘录,bèiwànglù
80261,贝壳,bèiké
80271,奔波,bēnbō
80281,奔驰,bēnchí
80291,本能,běnnéng
80301,本钱,běnqián
80311,本人,běnrén
80321,本身,běnshēn
80331,本事,běnshi
80332,本事,běnshì
80341,笨拙,bènzhuō
80351,崩溃,bēngkuì
80381,迸发,bèngfā
80391,逼迫,bīpò
80401,鼻涕,bítì
80411,比方,bǐfang
80421,比喻,bǐyù
80431,比重,bǐzhòng
80451,弊病,bìbìng
80461,弊端,bìduān
80471,必定,bìdìng
80481,闭塞,bìsè
80491,鞭策,biāncè
80501,编织,biānzhī
80511,边疆,biānjiāng
80521,边界,biānjiè
80531,边境,biānjìng
80541,边缘,biānyuán
80561,贬低,biǎndī
80571,贬义,biǎnyì
80581,遍布,biànbù
80591,便利,biànlì
80601,便条,biàntiáo
80611,便于,biànyú
80621,变故,biàngù
80631,变迁,biànqiān
80641,变质,biànzhì
